,0,50,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950
1.0,1.0,1.0,1.2083333333333333,2.0,2.5982142857142856,4.0,3.3793103448275863,3.565714285714286,4.875,5.444444444444445,6.0,6.3,5.375,5.4958964646464645,6.045238095238095,5.497916666666667,5.550925925925926,5.34109243697479,4.7689503732982,4.8489010989010985
1.4384498882876628,1.0416666666666667,1.1621621621621623,1.9285714285714284,2.193548387096774,3.801117496807152,5.10990692337116,4.779306044998645,5.769915612167237,6.218455256498735,7.072931276297336,6.983573017638646,7.956521739130435,7.849002849002849,7.792962826647036,10.307834757834758,9.503871128871129,8.75576454197144,8.562840420449117,8.452155736538256,6.572163742690059
2.0691380811147897,2.0,2.4,3.347826086956522,5.002986006996501,6.77257525083612,6.967391304347826,7.327577639751553,8.055555555555555,8.456201693043798,8.790952380952382,9.019895161199509,9.103333333333333,9.09049773755656,9.735022349936143,12.702804867766504,12.346810035842294,11.71624187906047,11.104377104377106,10.434341652703061,8.594952523738131
2.976351441631318,2.033333333333333,3.1296296296296298,4.847006302521009,7.339795008912656,8.438888888888888,8.19047619047619,9.237651444547996,8.830609046126288,9.30797202797203,11.232748538011696,10.913788615804744,11.512065637065636,12.593508343508343,14.639878154903728,15.400751879699246,15.585912115712478,15.63507462520945,14.773339029785806,13.322280491007495,12.886119204201457
4.281332398719393,2.8181818181818183,3.7118226600985222,6.3075808249721295,8.006441223832528,8.906060606060606,9.967032967032967,10.186666666666667,11.002535813432996,11.707685929762391,14.128141299193931,12.780602240896359,14.183297162607508,16.503333333333337,17.892164219750427,18.79896444551617,18.842218212907866,19.585501455066677,18.145508804737418,18.15326414846875,16.66213657876944
6.158482110660264,3.2666666666666666,5.152972027972028,7.5,8.621666666666666,10.534505494505495,11.092857142857143,11.36,13.235870795870797,15.211314811104433,15.511904761904763,14.737934146961607,17.11793279184583,19.646671617222232,20.208767907068136,21.65901427401427,22.205981642312285,22.189514217250352,21.238381185807654,21.32736082938923,18.721925960982645
8.858667904100825,4.117216117216117,6.607196401799101,8.3,10.19429347826087,12.48391812865497,12.09375,14.633349109478141,16.060860595343357,17.32316297991355,17.421882754926234,18.323471460300105,21.774641797764712,22.55740629685158,23.56602569642497,24.884583934583937,24.210029729572064,24.31302771302771,23.584026386789358,23.49306156806157,20.416599722116963
12.742749857031335,6.002161441499677,7.686656671664168,9.239729225023343,11.680434782608696,12.8,14.008692810457516,16.97237684729064,19.69975649350649,19.136222195654245,21.686858345021037,23.117628850705216,25.959594057420144,25.94846153846154,26.628954971756826,27.904177489177485,27.35021987112504,26.769900214727798,26.834325713273085,25.230769230769234,22.312911255411255
18.329807108324356,7.274725274725275,8.464809384164223,10.854090909090909,12.9,13.031027568922305,16.546031746031744,19.39469795017021,20.397230273752015,22.287131142522504,26.390753700835077,28.239699980398708,30.705535347299612,30.681212443228933,32.10968769374099,31.51657068065665,28.864661331921454,28.910359417152893,26.858990147783253,25.122527472527473,22.576656346749225
26.366508987303583,8.021153846153846,9.815652173913044,11.849378881987578,13.0,15.462660398144267,18.35216616290785,21.38755980861244,21.749313186813186,26.344859433925926,30.38368931780608,32.93444241768884,34.63549955791335,35.7200268591573,36.87084317240046,34.475279809590155,31.982449880335274,31.076918878223225,27.78066489753796,26.152564102564106,23.389173256416903
37.926901907322495,9.35,11.299719887955181,12.958333333333332,14.090551976758872,17.955234441602727,20.591206179441475,21.988888888888887,24.883177008177007,29.75854960020561,33.51494338994339,35.23297087906401,37.1849712832211,38.63808828138009,39.664163479541045,36.13351235039076,34.706483459744334,32.34003831417625,29.028837155922805,27.178743961352655,24.53417207792208
54.55594781168517,10.346326836581708,12.494057724957555,13.3,16.626823056654654,19.992644169368305,21.942857142857143,23.751190476190477,29.07435716648642,32.72389844372884,36.12190382081687,37.56730769230769,39.76687516734479,41.533838079032584,40.399813486114084,38.14745739312279,35.398322536120574,32.64033264033264,29.579498129723017,27.669082125603865,25.247551267911078
78.47599703514611,11.826259946949602,13.0,14.895577211394302,18.793306878306876,22.202939419495397,22.62923076923077,27.631204546831512,31.95238218297173,35.799494565662286,38.290585659551176,39.67134331498594,42.43783030394593,43.20491452991453,41.89065344394061,40.576309622277364,35.55980228348649,32.74569221628045,29.97619047619047,28.25864875864876,26.43734079929732
112.88378916846884,12.764705882352942,13.614428341384862,17.522171057328478,20.81823529411765,22.95106148331955,25.440480792777425,31.097413733609393,35.262696078431375,38.00430686917363,40.21406649616369,42.28112345379263,44.63275826830174,44.26555831265509,44.46349197528764,40.61100529100529,35.512851018543614,33.325,30.459320291777185,28.94268602540835,26.788729716024342
