t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
775817146.995,775817178.995,5e-324,-1.727233711018889e-77,5e-324,-0.005197783849851667,0.013052215658416156,-7.276897389792334e-18,1.8273101921782618e-17,,,,,,,,,,,0.0,0.0,0.0,0.0,inf,,,5e-324,5e-324,1.0,0.5506497687514215,30.510528714066304,0.1585871334004094,,5e-324,5e-324,5e-324,565.685424949238,160000.0,5e-324,5e-324,40.0
775852684.995,775852748.995,1.5e-323,-1.727233711018889e-77,1.5e-323,-0.0038722067806742973,0.007903028641246593,-5.421089492944017e-18,1.1064240097745232e-17,,,,,,,,,,,0.0,0.0,0.0,0.0,inf,,,1.5e-323,1.5e-323,1.0,0.8335611838003882,61.99710773005448,0.24006562093451186,,1.5e-323,1.5e-323,1.5e-323,565.685424949238,160000.0,1.5e-323,1.5e-323,32.0
775893350.995,775893439.995,775893403.281,775893403.281,775893403.281,0.006406952171249252,0.015203959863448224,8.969733039748954e-18,2.1285543808827516e-17,24.30337129515538,1.3200540341217284,,,,,,,,,0.012945164773112198,0.012393055213726734,1.8123230682357078e-17,1.7350277299217428e-17,23.53973104314269,0.7291712990844168,3.425205790091841,1.0,1.0910845254362012,2.0,1.9134510835750287,84.28510139186812,0.5510739120696083,,0.9165192766346065,248.94985961914062,130.13682556152344,309.2608572501359,332.890975067397,0.764154421915789,7.0,32.0
775899270.995,775899361.995,3.5e-323,0.0,3.5e-323,-0.017734585553994958,0.014432135232431684,-2.4828419775592944e-17,2.0204989325404357e-17,,,,,,,,,,,0.0,0.0,0.0,0.0,inf,,,3.5e-323,3.5e-323,5.0,5.243103373757153,85.14514010178878,1.5100137716420603,,3.5e-323,3.5e-323,3.5e-323,565.685424949238,160000.0,3.5e-323,3.5e-323,32.0
777354890.995,777355470.995,777355042.735,777354930.525,777355159.545,0.0017288999630273717,0.004994287728815926,2.4204599482383207e-18,6.992002820342296e-18,25.725575337465987,1.474513426622437,,,,,,,,,0.007987624912965171,0.0037396468139786814,1.118267487815124e-17,5.235505539570154e-18,24.063955842870303,0.4169483131102538,0.6855884845884894,3.0,4.562198214118698,19.0,12.412231464118861,571.1582934638723,3.574722661666233,,0.6590090082798983,715.72265625,438.3133850097656,318.03885162109077,332.8908802323363,0.7653169135973447,14.333333015441895,40.0
843070784.995,843070896.995,843070862.225,843070862.225,843070862.225,-0.006287165292117597,0.016942320415868323,-8.802031408964637e-18,2.3719248582215652e-17,,,,,,,,,,,0.012726365231844729,0.010728088173883814,1.781691132458262e-17,1.501932344343734e-17,23.55823904293912,0.6638023339042647,2.0101217012876837,1.0,1.407226798544792,10.0,7.3001198913171645,110.57570428856926,2.1024345286993436,,0.710617507450893,332.91845703125,99.38583374023438,308.00780893205007,332.89199272084,0.765406916530377,8.0,40.0
869428492.995,869428592.995,869428583.855,869428583.855,869428583.855,-0.015553837746274326,0.019263793684235232,-2.177537284478406e-17,2.6969311157929327e-17,,,,,,,,,,,0.010343893245588563,0.010291531474496794,1.448145054382399e-17,1.4408144064295513e-17,23.78328992562925,0.7498234556087056,5.739174254961679,1.0,1.0102015867409426,9.0,8.781996187342308,97.66164081128454,2.5292149019545853,,0.9899014346494401,167.74282836914062,600.2566528320312,306.6693998061351,332.891633449744,0.766164399470994,14.0,32.0
870758334.995,870758944.995,870758596.7668183,870758356.485,870758919.885,0.017688088076639713,0.00798062773787406,2.47633233072956e-17,1.1172878833023684e-17,23.20079776970981,0.40430812422624385,0.6514381681683403,,,,,,,,0.02801806654296856,0.0068215728312948365,3.922529316015599e-17,9.550201963812771e-18,22.70140459399352,0.236588721415675,0.302935339487842,11.0,16.869697078553088,31.0,21.59613582717902,602.1006857372435,6.219687118227559,,0.6589047889364464,362.4618835449219,94.14730834960938,308.1476580744756,332.8910462010679,0.7646675119489619,7.2727274894714355,40.0
870770167.995,870771545.995,870770898.3388333,870770201.52,870771511.845,0.005192821071571801,0.0054827324575762865,7.269949500200521e-18,7.675825440606802e-18,24.531491603953235,0.7824676102502757,,,,,,,,,0.022878694274602155,0.004117553461257799,3.203017198444302e-17,5.764574845760919e-18,22.9214219127129,0.1796804248830277,0.2154299795413479,30.0,30.87336565005793,85.0,82.86798159665314,1349.4373970603178,23.86597869983611,,0.9729478032028748,107.07282257080078,363.5658264160156,295.1843157781007,332.89101835197476,0.7647729241027751,8.800000190734863,32.0
903249397.995,903250967.995,903250174.0708066,903249425.865,903250951.05,0.0035280347818731094,0.005099204900655016,4.939248694622353e-18,7.138886860917023e-18,24.951167854838992,0.9708475143458308,,0.0022561444883708605,0.005179882895169671,3.158602283719205e-18,7.25183605323754e-18,25.43658272660119,1.2949351776357574,,0.021703547282185837,0.003761797116094379,3.0384966195060176e-17,5.26651596253213e-18,22.978673195427607,0.17354708051540868,0.20666479219427103,31.0,33.286697196189586,104.0,96.79081826228887,1533.6984670478794,27.875755659539198,29.826451852936675,0.9326400206248844,493.4421081542969,466.5357360839844,114.71020770862955,332.8908786645647,0.7647570461877845,14.741935729980469,0.0
