t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
740062663.995,740064275.995,740063462.4199163,740062668.89,740064273.475,0.042439371647086895,0.014546578868997722,8.7425105592999e-18,2.996595247013531e-18,23.510577637104817,0.3199971286794181,0.455692361974517,0.030785560613908268,0.01482436434975712,6.341825486465103e-18,3.0538190560499665e-18,23.859132333432832,0.42678072780996246,0.7132040719235135,0.17234327932394902,0.010984414388644514,3.55027155407335e-17,2.26278936406077e-18,21.98901411904206,0.0670843065170672,0.07150380543481916,239.0,246.16986531700076,663.0,644.2734923192695,1428.3693932403473,185.55076578794964,202.19671278234867,0.9712199469630435,545.8641357421875,679.33056640625,315.122057978574,214.3823625343682,53.167832083748536,10.677824020385742,32.0
740299455.995,740300963.995,740300204.5626602,740299460.59,740300962.66,0.023425257777024658,0.014811823385705138,4.8256031020670795e-18,3.051235617455258e-18,24.155789053339156,0.5320008855644431,1.0862700715683218,,,,,,,,0.1578922742813605,0.010885052180022852,3.252580850196026e-17,2.2423207490847075e-18,22.08409779909356,0.07238305686002278,0.0775555231905436,203.0,210.407264514628,645.0,622.190149521912,1332.6001254481075,179.19076306231068,,0.9651861540605278,468.7377624511719,709.2630004882812,316.8098537890013,214.3823695075517,53.167866260874376,10.103447914123535,32.0
740334978.995,740336467.995,740335716.6188732,740334989.01,740336453.16,0.03336810574292149,0.015110108465718088,6.8738297830418266e-18,3.112682343937926e-18,23.771671117221782,0.4055376506032218,0.6546960378384163,,,,,,,,0.16752525398432278,0.011259853385156638,3.4510202320770494e-17,2.3195297973422673e-18,22.019799287398843,0.07062763651519077,0.07554363851062362,213.0,221.3579371320581,640.0,615.5114610406606,1321.3407045648955,177.2673007797103,,0.9626029418938895,473.4148254394531,708.518310546875,317.1329130459394,214.38253499761973,53.16799680468686,10.112675666809082,32.0
740341003.995,740342384.995,740341725.5063202,740341006.245,740342382.97,0.012219591124448892,0.015403329077647014,2.517235771636472e-18,3.173085789995285e-18,24.86235831407295,0.8855322861220571,,,,,,,,,0.1509152251731116,0.011119204067551746,3.1088536385660985e-17,2.2905560379156594e-18,22.133167359886425,0.07718561909130628,0.08309561352952244,178.0,184.21233626912436,608.0,587.8356989349035,1220.6345387472893,169.29668129325222,,0.966623142749335,469.30328369140625,708.5758056640625,316.2625064272349,214.38233238752807,53.16776229919999,10.185393333435059,32.0
740377425.995,740377890.995,740377641.0906363,740377436.44,740377857.325,-0.015810242845954153,0.02682801037154793,-3.2569100262665553e-18,5.526570136538874e-18,,,,,,,,,,,0.13937685167234629,0.018454147860718365,2.8711631444503336e-17,3.8015544593079835e-18,22.219523374521824,0.13500414172973763,0.154207002060609,55.0,57.04181140199555,229.0,220.52903272180504,409.2631647046537,63.51236142387986,,0.9645698656449486,469.7885437011719,709.5452880859375,317.314869188534,214.3823585887091,53.16786788830545,10.054545402526855,32.0
740382345.995,740383806.995,740383078.8037391,740382354.28,740383806.88,0.04208533291026574,0.016085885024337842,8.669578579514743e-18,3.3136923150135954e-18,23.519673082618592,0.35144347448258983,0.5229166034775155,0.036663966696908905,0.016216840874633938,7.552777139563234e-18,3.340669220174591e-18,23.669401375617756,0.39764657280579385,0.634017950767376,0.1868503273388064,0.012074651295694388,3.849116743179412e-17,2.487378166913044e-18,21.901265342457815,0.06798864267732796,0.07253218083673474,230.0,239.46306163419143,669.0,644.1926094344454,1281.576891219382,185.52747151712032,192.47536917499596,0.960845050119293,474.4932861328125,709.5332641601562,318.37099632426657,214.38228031412606,53.16799048720565,10.247825622558594,32.0
740465247.995,740466653.995,740465965.5775775,740465249.06,740466641.07,0.020450837610207624,0.01558221074257888,4.212872547702771e-18,3.2099354129712492e-18,24.303222249454365,0.6149747606304139,1.5582615219953553,,,,,,,,0.16110998824682274,0.011385520638773428,3.318865757884548e-17,2.345417251587326e-18,22.062193835078414,0.07413831560752726,0.07957422119714863,194.0,200.23460812223186,629.0,607.0048750592362,1242.8441606951747,174.81740401706006,,0.9692018440835742,467.5044250488281,709.7734985351562,317.0433216389888,214.38247998399484,53.16793515514124,10.257732391357422,32.0
740506701.995,740508078.995,740507439.6714871,740506706.465,740508078.98,0.04786101177073739,0.016949641020347444,9.859368424771903e-18,3.4916260501915736e-18,23.38004531185118,0.32916130137891386,0.47465902795489967,,,,,,,,0.19890385962231,0.012778537564791847,4.097419508219586e-17,2.6323787383471204e-18,21.833391973857985,0.06760383640347811,0.07209437056202361,232.0,242.28365293241458,667.0,638.8348209665177,1218.0942762622938,183.9844284383571,,0.9578117286378389,390.9018859863281,717.9771728515625,318.1073060042448,214.38232563084483,53.16792733859569,9.801724433898926,32.0
740548158.995,740549505.995,740548855.324538,740548163.92,740549496.115,0.010821839839863083,0.016193910299496805,2.229299007011795e-18,3.3359455216963418e-18,24.994247244475233,0.9932898219387347,,0.005422223973560661,0.016333440638724096,1.1169781385534962e-18,3.3646887715771634e-18,25.744556367906675,1.508487255564937,,0.16140890265627222,0.011647721628217776,3.325023394719208e-17,2.3994306554128616e-18,22.06018128760574,0.07565185743145264,0.08132057167720319,184.0,192.0317343736474,650.0,622.072057773149,1189.7220736491092,179.15675263866694,185.5807948240329,0.9583569202491139,389.0430908203125,718.1834106445312,318.3720098692068,214.38239155954346,53.16787087304892,9.809782981872559,32.0
740577772.995,740579096.995,740578409.4775411,740577781.005,740579088.99,0.023246816516895898,0.01608057897817386,4.788844202480555e-18,3.312599269503815e-18,24.16409128046275,0.5708292446581424,1.2776807205514515,,,,,,,,0.16312353789815723,0.01179881787159361,3.360344880702039e-17,2.4305564815482835e-18,22.04870841987431,0.075821713825313,0.08151688243723498,183.0,191.14206316159007,594.0,569.1052523407105,1171.7626139332856,163.90231267412466,,0.9576356858441488,389.1014404296875,717.8369140625,318.0237138036732,214.38228910850273,53.16791106994372,9.989070892333984,32.0
