t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
752587658.995,752589103.995,752588418.1725,752587735.285,752589077.475,-0.0010007456529644479,0.004002920463346278,-1.4010439141502271e-18,5.6040886486847895e-18,,,,,,,,,,,0.010932081522402218,0.0027678570459787745,1.5304914131363107e-17,3.874999864370285e-18,23.723242845897623,0.24503939527167518,0.3169698111224477,16.0,15.599777762550467,58.0,59.12435455363328,1426.9723227532763,17.02781411144639,,1.0263784069144752,195.80516052246094,651.4425659179688,323.9118652113102,36.422686662746585,-4.004488259636476,11.75,32.0
752593575.995,752595024.995,752594153.0192856,752593660.565,752594819.765,0.002728182867660876,0.0038227830749665652,3.819456014725226e-18,5.3518963049531915e-18,25.230316306671682,0.9510796607058829,,,,,,,,,0.011847748215834801,0.002873599024610559,1.6586847502168723e-17,4.023038634454783e-18,23.635910459654724,0.23577935156015783,0.30160632732286885,14.0,16.998840429479884,55.0,45.43234283957999,1434.7739435212275,13.084514737799038,,0.826643637508789,282.3651428222656,102.16480255126953,320.22455318502705,36.4228897349405,-4.004384332287608,7.285714149475098,32.0
752878211.995,752879207.995,752878829.3423333,752878216.985,752879183.325,0.0016866393553558905,0.005402712759327646,2.3612950974982467e-18,7.563797863058706e-18,25.752444425600245,1.5589607942791446,,,,,,,,,0.015234842103606984,0.003930632945518349,2.132877894504978e-17,5.5028861237256894e-18,23.3629051062924,0.24920407743332262,0.32399443239824066,15.0,15.022801713792967,46.0,46.387629203535504,986.0818780810459,13.359637210618226,,0.9990604664259787,280.4608154296875,695.7876586914062,319.0297097166329,36.42302198837062,-4.0044339061946435,12.466666221618652,32.0
753410845.995,753411866.995,753411469.3422222,753410992.435,753411770.765,-0.00235120849720194,0.00448454814969547,-3.291691896082716e-18,6.278367409573659e-18,,,,,,,,,,,0.00897905996462117,0.0029818537977987715,1.257068395046964e-17,4.174595316918281e-18,23.936922820232475,0.3113337181130049,0.43820473252121417,9.0,9.067531062464852,40.0,39.728840718652364,1009.8530467768643,11.441906126971883,,0.9938312085098566,301.2250671386719,701.2431030273438,317.02349200540755,36.423103216481465,-4.004508326981686,12.44444465637207,32.0
753416848.995,753417784.995,753417051.4565,753416893.505,753417284.605,0.002885595234113692,0.0050471837437160065,4.039833327759169e-18,7.06605724120241e-18,25.169411469938673,1.097974855418979,,,,,,,,,0.0131875171318798,0.0037817630257026788,1.846252398463172e-17,5.294468235983751e-18,23.51959240791671,0.27375095740264044,0.36692353999559657,10.0,12.160108522491852,40.0,32.98376132854311,922.0923393605103,9.499323262620418,,0.8232838218501441,216.2244415283203,131.89712524414062,325.04247006188865,36.42235094954335,-4.004646248038366,6.900000095367432,32.0
753422008.995,753423686.995,753423003.3832141,753422181.535,753423640.425,-0.0049114772964365455,0.0035922879504322078,-6.876068215011164e-18,5.029203130605091e-18,,,,,,,,,,,0.008258764245278981,0.002230117085426645,1.1562269943390574e-17,3.1221639195973033e-18,24.027712327705707,0.2595352574821703,0.3417380059271835,14.0,13.714336711115227,75.0,75.93832110816136,1660.5797554948797,21.870236479150478,,1.0223270531152988,120.37589263916016,575.16845703125,329.9600426658588,36.42228684912904,-4.0046466626312585,8.0,32.0
753427925.995,753429619.995,753428736.1133332,753428004.94,753429576.37,-0.003514921165190183,0.0038151338505575897,-4.920889631266256e-18,5.341187390780626e-18,,,,,,,,,,,0.01044156036955905,0.002495829966561162,1.461818451738267e-17,3.494161953185627e-18,23.77308649058235,0.23270319437329334,0.2965789458009702,18.0,17.502529482008192,79.0,81.23045234136274,1676.2369667501455,23.39437027431247,,1.0305789231643419,89.90079498291016,479.39349365234375,320.1013023818489,36.422691881325925,-4.004743438134689,7.333333492279053,97.0
753433906.995,753435504.995,753434780.6384375,753434070.21,753435484.62,-0.0032995666794205774,0.003853944150734998,-4.6193933511888085e-18,5.3955218110289976e-18,,,,,,,,,,,0.009957156663283876,0.0025240573551353613,1.3940019328597428e-17,3.533680297189506e-18,23.824661649357086,0.2453037248741019,0.31741351281931784,16.0,15.562244771763844,70.0,71.94168521586357,1562.9205503161588,20.719205342168713,,1.0286536792454068,70.11672973632812,379.0885009765625,330.5454020119808,36.42279004206745,-4.004620554840683,7.25,32.0
753439760.995,753441455.995,753440445.2754167,753439827.97,753441364.135,0.0054920519686036465,0.003209093239740861,7.688872756045106e-18,4.4927305356372056e-18,24.470663404748525,0.4996044457586173,0.9530914441968967,,,,,,,,0.011343428103217128,0.002606488896147418,1.588079934450398e-17,3.649084454606386e-18,23.68313919312245,0.22456825214197096,0.28346252228683255,12.0,18.939865354240556,54.0,33.923299978365655,1669.677383406608,9.76991039376931,,0.636870161236013,359.6051025390625,81.03711700439453,321.51060397714406,36.42250523235344,-4.004480747115912,6.666666507720947,40.0
753445677.995,753447372.995,753446236.7753333,753445699.805,753447290.14,0.0019330288437723383,0.003373792429547717,2.7062403812812738e-18,4.723309401366804e-18,25.604404163948658,1.0964903174870173,,,,,,,,,0.010518769944318352,0.002503415139322705,1.4726277922045693e-17,3.504781195051787e-18,23.765087608067052,0.23179726721626537,0.29510551331069834,15.0,17.65485540402624,60.0,50.03622177999079,1678.4144436548306,14.41043187263735,,0.8508284675695693,196.51040649414062,154.2566375732422,319.05769829607425,36.422871409804,-4.004470284535906,6.666666507720947,32.0
