t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
775817146.995,775817237.995,5e-324,2.0,5e-324,-0.006987873776427042,0.008882484685539035,-9.78302328699786e-18,1.243547855975465e-17,,,,,,,,,,,0.0,0.0,0.0,0.0,inf,,,5e-324,5e-324,3.0,2.1489617266599312,88.56785298066868,0.6189009772780603,,5e-324,5e-324,5e-324,565.685424949238,160000.0,5e-324,5e-324,40.0
775852684.995,775852748.995,1.5e-323,4.3289745456774e-311,1.5e-323,-0.005834569841956338,0.00970104919043829,-8.168397778738874e-18,1.3581468866613606e-17,,,,,,,,,,,0.0,0.0,0.0,0.0,inf,,,1.5e-323,1.5e-323,2.0,1.2559946355912985,61.99710773005448,0.36172645505029405,,1.5e-323,1.5e-323,1.5e-323,565.685424949238,160000.0,1.5e-323,1.5e-323,40.0
775893225.995,775893315.995,775893263.5474999,775893226.961,775893300.134,0.019759535832603457,0.023048114593156938,2.766335016564484e-17,3.2267360430419716e-17,23.08055815388852,0.839361632541685,,,,,,,,,0.03257014811363477,0.019525824747656326,4.559820735908868e-17,2.733615464671886e-17,22.537950666161656,0.5099610477445893,0.9934954430022884,2.0,2.7824072291638062,5.0,3.799954172119573,85.42814172831511,1.0943868015704372,,0.7210863261735403,578.889892578125,165.90042114257812,294.6255360416598,333.3864658247695,0.8799912096312745,12.0,73.0
775899147.995,775899237.995,775899199.413,775899188.053,775899210.773,0.004314493094490138,0.0230652905299078,6.040290332286193e-18,3.2291406741870924e-17,24.732675554447628,2.0062505836739923,,,,,,,,,0.024571213873772233,0.017076460989117456,3.439969942328113e-17,2.390704538476444e-17,22.84393346964037,0.5729103704077119,1.2891732354642897,2.0,2.0704153728334536,6.0,5.926626048867741,84.26182700902103,1.7068683020739097,,0.9660334078046815,91.43342590332031,349.23004150390625,312.715396703547,333.386909952513,0.880563115897107,9.0,32.0
777283897.995,777285223.995,777284689.6387037,777283958.24,777285185.665,0.014168831403028657,0.005361208129151896,1.983636396424012e-17,7.505691380812655e-18,23.44166491851415,0.34842272445402145,0.5161882554888209,0.0069310562631711425,0.0058804422030145145,9.7034787684396e-18,8.23261908422032e-18,24.218001439332422,0.6670012616519934,2.0483905392134005,0.024904393907684463,0.004481589497913527,3.4866151470758247e-17,6.274225297078937e-18,22.82931005781144,0.17966063034290514,0.21540149692219757,27.0,30.880747634762905,54.0,46.2215118283367,1239.9718599549772,13.311795406560972,22.28643290866599,0.8751308854245644,273.05023193359375,117.74405670166016,309.4909710142607,333.38687586037094,0.8805819660939667,7.333333492279053,32.0
777313477.995,777315163.995,777314313.50875,777313579.275,777315144.99,0.003448190636237182,0.0037350813849821502,4.8274668907320555e-18,5.22911393897501e-18,24.976021829582642,0.7968276118699933,,-0.00455938741966495,0.0043345727321085735,-6.383142387530931e-18,6.068401824952003e-18,,,,0.013270146657709727,0.002831432355687157,1.857820532079362e-17,3.96400529796202e-18,23.512810693539343,0.20998186237353167,0.26057177768821305,16.0,21.965397351707306,76.0,56.45063595134076,1655.2490276319431,16.25778315398614,29.51231894470503,0.7293863321769445,572.8021240234375,153.56414794921875,300.9837258773405,333.38678674369004,0.8808073102363116,10.4375,105.0
777354890.995,777355470.995,777355204.49,777354904.25,777355437.34,0.007711260035355296,0.007184059869740357,1.0795764049497415e-17,1.00576838176365e-17,24.10218662890295,0.7148112162642981,2.912874526058367,0.0008818924657182852,0.007972939544533585,1.2346494520055994e-18,1.116211536234702e-17,26.456460919234917,2.5044117351640196,,0.01859457431572866,0.005705778084835584,2.6032404042020126e-17,7.988089318769818e-18,23.146534398659966,0.290565827975783,0.39793470723761004,9.0,10.620445333858733,25.0,21.58366392919806,571.1582934638723,6.216095211609042,10.11674513812043,0.8490750417612006,522.1800537109375,671.2423095703125,297.4900939961612,333.3862969331433,0.8803589134666125,15.777777671813965,32.0
903243480.995,903245052.995,903244356.9182609,903243550.525,903245033.255,0.010429140737558434,0.004495502269508007,1.4600797032581807e-17,6.29370317731121e-18,23.77437867963104,0.38913855896447913,0.6123186164591665,0.0018581440508941966,0.005075680478380169,2.6014016712518752e-18,7.105952669732237e-18,25.647301551900846,1.4297336693825926,,0.02081119976174033,0.003671947017114262,2.9135679666436464e-17,5.140725823959967e-18,23.024257205179254,0.17642529573226895,0.21076308690296486,23.0,32.12191463876783,76.0,55.6410493120293,1543.4917259225635,16.024622201864442,29.2538846706404,0.720782610414978,397.83856201171875,111.2434310913086,288.76465833286636,333.38679488380944,0.8806326924826343,7.5652174949646,73.0
903480370.995,903481678.995,903481070.6771427,903480464.335,903481645.19,0.017809253295844724,0.005127188547814333,2.4932954614182614e-17,7.178063966940067e-18,23.193385723000024,0.2747008384825058,0.36863936165378064,,,,,,,,0.025752533184596194,0.004482303877137223,3.6053546458434675e-17,6.275225427992113e-18,22.792950111316085,0.1742191925563219,0.20761945889332623,21.0,33.009376308906724,54.0,35.35287527391509,1281.7914289166392,10.181628078887547,,0.6369835523200682,396.96466064453125,97.03144836425781,302.9837562729432,333.38679872048493,0.8803751887907716,7.38095235824585,40.0
903586710.995,903588176.995,903587338.2199999,903586784.63,903588014.65,0.008209299505342603,0.00487261446903831,1.1493019307479645e-17,6.8216602566536344e-18,24.034234748475285,0.5059129707742578,0.9774772172452337,0.0022614327849098405,0.005282782775359882,3.1660058988737767e-18,7.395895885503836e-18,25.434040789943914,1.308076012364321,,0.021055688555386764,0.003840021161869369,2.947796397754147e-17,5.3760296266171164e-18,23.011576379682502,0.18188765839985166,0.21861396155927082,30.0,30.06572361597147,64.0,63.69286658202584,1427.9145294576288,18.343545575623445,26.83659088500688,0.9992769704091272,116.42566680908203,313.5700378417969,296.4532691729713,333.3869433321553,0.8803931176237769,7.9666666984558105,32.0
