t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
746248470.995,746249469.995,746248933.2987499,746248742.605,746249372.62,-0.0019635815760132734,0.003633791269855914,-2.749014206418583e-18,5.08730777779828e-18,,,,,,,,,,,0.005548002392883846,0.0023684465390503974,7.767203350037385e-18,3.3158251546705566e-18,24.459658400712804,0.3859844370390597,0.6044254531790223,4.0,5.48714083379814,35.0,25.795770588668994,989.0300048962182,7.4291819295366714,,0.7297344570953884,603.0126953125,176.54119873046875,301.9072545051904,334.30665066617973,-17.912356744481098,9.0,40.0
746254400.995,746255274.995,746254752.053125,746254562.665,746254989.815,-0.0017470018262779221,0.004794028347828797,-2.4458025567890913e-18,6.7116396869603155e-18,,,,,,,,,,,0.009068143776113148,0.0032375440026626585,1.2695401286558408e-17,4.532561603727722e-18,23.926204006796763,0.33146873661133824,0.47951291466666746,8.0,7.845225566850646,31.0,32.488295045973935,865.1412858622894,9.356628973240495,,1.0204462382423722,145.42068481445312,560.054443359375,300.7125746612891,334.3068591862724,-17.912820264048236,11.25,96.0
746260305.995,746261396.995,746260956.73375,746260359.84,746261321.935,-0.00011519691758191457,0.003664174444539683,-1.6127568461468041e-19,5.1298442223555565e-18,,,,,,,,,,,0.007138899264933666,0.002580573150311372,9.994458970907132e-18,3.612802410435921e-18,24.185921865523778,0.3350285943604625,0.4870646531669287,8.0,7.652972608934121,26.0,27.00161415292682,1072.0101692043181,7.776464876042925,,1.0458842875464505,148.701904296875,557.1718139648438,296.4012685685006,334.3064390738444,-17.912894173544,10.5,97.0
746289897.995,746291547.995,746290911.9123076,746290313.5,746291531.615,0.007016208329931106,0.0030675217592327844,9.822691661903548e-18,4.294530462925898e-18,24.204743810223825,0.39379684126232917,0.6241245329597405,,,,,,,,0.011177917605307224,0.0026185490056228463,1.5649084647430113e-17,3.665968607871985e-18,23.699097739952077,0.22851742554542298,0.2897979370777861,13.0,18.22218266965809,33.0,23.55693277475558,1630.1947565802668,6.784396639129609,,0.715440030708064,649.4042358398438,235.0345916748047,299.0251808773884,334.3067809439951,-17.91278620064507,11.461538314819336,40.0
746331313.995,746332403.995,746331739.9566666,746331380.51,746332153.275,0.0018569513681950679,0.0036505897598149936,2.599731915473095e-18,5.110825663740991e-18,25.6479986746854,1.1803930470958512,,,,,,,,,0.008121780756287824,0.002742896526953468,1.1370493058802955e-17,3.840055137734856e-18,24.045871845665662,0.3159139228387673,0.447397661868397,6.0,8.767659480780964,34.0,23.48276181161493,1079.5242747710352,6.7630354017451015,,0.684806962214072,667.5956420898438,535.3260498046875,299.8675831449884,334.30674681284387,-17.912876724766402,19.33333396911621,40.0
746337231.995,746338030.995,746337518.2950001,746337342.355,746337822.22,0.010721330281934189,0.004740203105297149,1.5009862394707866e-17,6.636284347416008e-18,23.74437831220051,0.39750971865788287,0.6336640955275854,,,,,,,,0.01424792096014269,0.004243985197744533,1.9947089344199767e-17,5.941579276842346e-18,23.435621256930023,0.2830754590009903,0.38395150716651116,8.0,11.270813758829409,14.0,9.686487975865182,791.0497110672162,2.7897085370491728,,0.7109441880086933,646.6319580078125,234.57894897460938,296.97044774373137,334.30619106523017,-17.91259763060564,12.5,40.0
746343150.995,746344059.995,746343575.255625,746343182.97,746343975.8,-0.0029398038543759918,0.0047192453668296564,-4.1157253961263885e-18,6.606943513561519e-18,,,,,,,,,,,0.00849479708489033,0.003081072887686247,1.1892715918846461e-17,4.3135020427607454e-18,23.997117476644473,0.3360015763211912,0.4891422063150266,8.0,7.60154855573286,34.0,35.52855868169974,894.8475731402357,10.232224900329527,,1.0544648779808987,146.77383422851562,558.4042358398438,298.689459076366,334.30679674786575,-17.91276043910961,11.125,97.0
746349070.995,746350225.995,746349587.5118183,746349135.245,746350192.74,-0.0011512727416726678,0.0041594684242725385,-1.611781838341735e-18,5.823255793981554e-18,,,,,,,,,,,0.0093135602379031,0.002854303777259727,1.3038984333064342e-17,3.996025288163618e-18,23.897210680438352,0.2902465492172084,0.39733299888689544,11.0,10.647093578907759,40.0,41.53891579973293,1143.1819097038338,11.963207750323088,,1.0338990889409834,145.9256134033203,558.5441284179688,299.4829453913735,334.30607665161915,-17.912328899809808,10.272727012634277,96.0
746360900.995,746362570.995,746361923.3734375,746360969.88,746362551.065,0.007579850245197486,0.0034308278465502618,1.0611790343276482e-17,4.803158985170366e-18,24.12084843655537,0.4053836010228906,0.6542871149702734,,,,,,,,0.013522094177254553,0.0028595723202052134,1.8930931848156375e-17,4.0034012482872986e-18,23.492390109152478,0.20828530964819336,0.2579600547611669,16.0,22.360717945679824,48.0,34.11927350655354,1653.6431156715855,9.826350769887421,,0.7162628984004175,649.71142578125,236.1209716796875,298.6840003899012,334.30666461568205,-17.912596161292093,11.0,40.0
746372735.995,746374407.995,746373474.576,746372773.26,746374406.27,0.0018610104874734635,0.003071150421493845,2.605414682462849e-18,4.299610590091383e-18,25.64562794863598,1.0582210405542227,,,,,,,,,0.008689942989859215,0.002298155587112296,1.21659201858029e-17,3.2174178219572145e-18,23.97245768179858,0.25476404912373596,0.3334865145100139,10.0,14.297990350954025,55.0,39.01381360724875,1645.3491544926312,11.235978318887643,,0.7008188081916242,647.07275390625,235.5001220703125,296.82512623041276,334.30672486897475,-17.91303163758358,10.899999618530273,40.0
746786966.995,746788533.995,746787716.3025,746786972.905,746788371.38,0.0030786137698317127,0.003039613491441065,4.310059277764398e-18,4.2554588880174915e-18,25.099111981178368,0.7456759931708987,4.74321875105727,,,,,,,,0.008702794071832299,0.0023690295343948686,1.2183911700565218e-17,3.316641348152816e-18,23.970853231911462,0.2614011271289485,0.3449919828260839,10.0,13.495111102580928,41.0,30.28199646205421,1550.6641879829806,8.721214981071613,,0.7421354592720222,601.8328857421875,174.18899536132812,302.8648602643516,334.30691812498605,-17.91281007721222,11.199999809265137,40.0
746822469.995,746824172.995,746823120.4875001,746822583.345,746824169.02,-0.002552876356663822,0.003537918990450822,-3.574026899329351e-18,4.9530865866311514e-18,,,,,,,,,,,0.009272460484346429,0.002345453471963414,1.2981444678085001e-17,3.28363486074878e-18,23.902012521977852,0.24483291126317397,0.3166234098114913,16.0,15.629185233096116,67.0,69.20896901124374,1685.5488637003064,19.9321830752382,,1.0248952416571204,108.69348907470703,485.4704895019531,303.5863763135153,334.3063752207951,-17.912870778282056,7.6875,32.0
746846141.995,746846380.995,746846269.205,746846269.205,746846269.205,0.0007367166962573446,0.006829793346701554,1.0314033747602826e-18,9.561710685382176e-18,26.6517487189753,2.5289877510897796,,,,,,,,,0.005836915544570553,0.004989395036339339,8.171681762398775e-18,6.985153050875076e-18,24.40454147633242,0.6707426808370087,2.0950829836069573,1.0,1.3685826740680793,6.0,4.152238101330597,234.47018611415797,1.1958445731832121,,0.7306829312894367,675.6019287109375,303.7928161621094,291.9113655396212,334.305512536343,-17.9131089460541,14.0,8.0
747432117.995,747433739.995,747433264.546,747433050.99,747433544.73,-0.0057619355347496085,0.004971871719391431,-8.066709748649451e-18,6.960620407148004e-18,,,,,,,,,,,0.006471987919174203,0.0029244845245072343,9.060783086843885e-18,4.094278334310128e-18,24.292405755158526,0.4048178663456241,0.6527871955575648,5.0,4.897525893063713,32.0,32.144917384743735,756.7266741265202,9.257736206806197,,1.0222000146562062,191.4496307373047,610.109375,296.0391966995202,334.30713134531686,-17.912917209660257,13.800000190734863,36.0
747439391.995,747439658.995,747439545.397,747439456.275,747439615.25,0.011297377642482426,0.009785212682489011,1.5816328699475396e-17,1.3699297755484617e-17,23.687555884116147,0.6773658082863143,2.1834461900424564,,,,,,,,0.018201706826787296,0.008331769628273158,2.5482389557502217e-17,1.1664477479582422e-17,23.16971971263362,0.40920510166186475,0.6644943141080795,5.0,4.772541607626988,6.0,6.285887586902759,262.20297102045834,1.810335625027995,,1.048304203082618,109.0689697265625,478.43206787109375,301.3178614793681,334.30622668416856,-17.91279539870814,9.800000190734863,32.0
747515681.995,747516605.995,747516115.5119998,747515772.54,747516555.985,-0.0009836685628063844,0.004882333090892557,-1.3771359879289384e-18,6.835266327249581e-18,,,,,,,,,,,0.010406134831583322,0.0033735282046194527,1.456858876421665e-17,4.722939486467234e-18,23.77677637819844,0.30487287218061354,0.4254328078702194,10.0,9.515030977458686,35.0,36.16133851928047,914.3674506868703,10.414465493552777,,1.0513291074277058,130.28500366210938,262.28619384765625,302.8386891639073,334.30647182868677,-17.91235444871815,8.100000381469727,32.0
747668906.995,747670509.995,747669610.911875,747668914.935,747670503.45,-0.0007716677003100439,0.0035796140574674896,-1.0803347804340614e-18,5.0114596804544855e-18,,,,,,,,,,,0.009776741288815212,0.0024826550652554064,1.3687437804341296e-17,3.475717091357569e-18,23.84451469230456,0.24568740802352806,0.31805807566270516,16.0,15.507988794970277,57.0,58.09728372151914,1586.2124543186724,16.732017711797518,,1.033439894185936,88.85702514648438,398.3686828613281,311.14725130764435,334.3069320843257,-17.912595906346166,7.3125,40.0
747788721.995,747788904.995,747788857.82,747788822.07,747788893.57,0.009255417827480785,0.009186967602423544,1.29575849584731e-17,1.2861754643392962e-17,23.904009926590685,0.7485526619912974,5.3275528724403785,,,,,,,,0.012181965872086186,0.008249355120208883,1.705475222092066e-17,1.1549097168292436e-17,23.60570655378437,0.5614476711875191,1.2275910405762538,2.0,2.1806941460267577,2.0,1.8190328820523871,179.01003573024371,0.5238814700310875,,0.918609350695097,186.7659912109375,185.11517333984375,302.7279822431672,334.3070706005685,-17.91375564861695,6.0,32.0
747822819.995,747824137.995,747823459.1520834,747822870.875,747824093.53,0.005347976771215509,0.003918097728361562,7.487167479701713e-18,5.485336819706187e-18,24.499526219379113,0.5967656884407475,1.4322255282919443,,,,,,,,0.012681349463670754,0.0031187690581295597,1.7753889249139056e-17,4.366276681381384e-18,23.562086323264637,0.23873718513974396,0.30647592704070803,12.0,16.53348888206524,46.0,33.19787659704872,1303.7641561278638,9.560988459950034,,0.7269342154405779,620.7800903320312,190.10626220703125,304.6296595076116,334.3064948955859,-17.9126853248714,11.25,40.0
747947735.995,747948745.995,747948158.9455001,747947736.525,747948681.795,-0.0020501916602971874,0.00470116259714507,-2.8702683244160623e-18,6.581627636003099e-18,,,,,,,,,,,0.009941173474428685,0.003165043236328783,1.391764286420016e-17,4.431060530860297e-18,23.826405869140316,0.300099230942795,0.4161397693621822,10.0,9.865429797234821,41.0,41.31944673707913,992.3808112403735,11.900000660278792,,1.0144186256207508,121.85662841796875,274.4429931640625,305.1692925584413,334.3059039635077,-17.912646419233877,7.900000095367432,32.0
748119280.995,748120418.995,748119927.8935715,748119404.665,748120340.805,-0.002482564602993195,0.003729682393517331,-3.475590444190473e-18,5.221555350924263e-18,,,,,,,,,,,0.006556634812408657,0.00241828812282903,9.17928873737212e-18,3.3856033719606422e-18,24.278297511846553,0.340874332146619,0.49963531107711034,7.0,7.3509912322172655,37.0,35.18863247242122,1121.1530674707185,10.134326152057312,,0.9534027389366594,180.28561401367188,201.64364624023438,296.00617305424305,334.30671728233017,-17.912517744037345,6.142857074737549,32.0
748189809.995,748191453.995,748190764.0172222,748189957.535,748191374.79,0.004068984996792935,0.002771483667732626,5.696578995510109e-18,3.880077134825677e-18,24.796284778698105,0.5639994231462708,1.240945692855643,,,,,,,,0.008277723330006544,0.002256566221689485,1.1588812662009161e-17,3.1591927103652794e-18,24.025222733271182,0.26173586192070886,0.3455773685394732,9.0,13.456299584850832,37.0,23.756047149139427,1625.6039309833027,6.841741578952155,,0.6767741914094236,464.65765380859375,106.34300231933594,300.69094512946924,334.30660211126724,-17.912217697345667,6.888888835906982,105.0
748208186.995,748209211.995,748208696.7911112,748208297.08,748209129.48,0.007772287459523964,0.004180827469335992,1.0881202443333551e-17,5.853158457070389e-18,24.09362786327883,0.46733060141258775,0.838194555118335,,,,,,,,0.012749297718677067,0.003545653011814259,1.7849016806147895e-17,4.963914216539963e-18,23.556284343036506,0.266416972206013,0.3538160444087488,9.0,12.929450314759158,25.0,17.525476991430992,1014.130393693621,5.047337373532127,,0.6968436777253386,684.5819091796875,319.4236755371094,295.7691787463747,334.30636879892484,-17.912716383142712,13.666666984558105,40.0
774314486.995,774314730.995,774314644.6325,774314519.85,774314704.86,0.0031103628598031993,0.011073633171300756,4.354508003724479e-18,1.550308643982106e-17,25.087972356357632,1.6474688590344613,,,,,,,,,0.016218515541382372,0.008235013595673713,2.2705921757935323e-17,1.1529019033943199e-17,23.294972246719254,0.44582611029119334,0.7695441646019141,4.0,3.8787658350938896,11.0,10.885075955312283,239.15664939846192,3.1349018751299385,,1.0328487143565732,90.7730941772461,393.97845458984375,309.2855287494727,334.30710995199854,-17.913326965097973,8.75,40.0
