,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900
0.1,0.0,0.0,0.0,0.4375,1.0,1.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14384498882876628,0.0,0.0,0.0,0.5625,1.0,1.0,0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20691380811147897,0.0,0.0,0.0,1.0,1.0,1.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29763514416313175,0.0,0.0,0.3262032085561497,1.1785714285714286,1.1904761904761905,1.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42813323987193935,0.0,0.16666666666666666,1.6470588235294117,2.0,1.4666666666666668,1.0,0.6956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6158482110660264,0.0,0.5833333333333334,1.8571428571428572,2.0,1.4,1.0,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8858667904100825,0.0,0.9452495974235104,2.0,2.0,1.3,1.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2742749857031335,0.09523809523809523,1.606060606060606,2.0,2.0,1.3461538461538463,1.0,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8329807108324356,0.19230769230769232,1.8181818181818183,2.0,2.0,1.4,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.636650898730358,0.9590909090909091,2.0,2.0,2.0,1.4,1.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.79269019073225,1.4,2.0,2.0,2.0,1.7222222222222223,1.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.455594781168517,1.526315789473684,2.0,2.0,2.0,1.4814814814814814,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.847599703514611,2.0,2.0,2.0,2.0,1.5357142857142856,1.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.288378916846883,2.0,2.0,2.0,2.0,1.5,1.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.23776739188721,2.0,2.0,2.0,2.0,1.4285714285714286,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.357214690901213,2.0,2.0,2.0,2.0,1.375,1.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.59818286283781,2.0,2.0,2.0,2.0,1.3888888888888888,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.32930238571752,2.0,2.0,2.0,2.0,1.4375,1.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.51927961775606,2.0,2.0,2.0,2.0,1.3333333333333333,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
